date,driver_number,meeting_key,recording_url,session_key
2023-03-05 15:19:41.467000,1,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/MAXVER01_1_20230305_151925.mp3,7953
2023-03-05 15:21:21.778000,27,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/NICHUL01_27_20230305_152101.mp3,7953
2023-03-05 15:23:02.088000,18,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/LANSTR01_18_20230305_152227.mp3,7953
2023-03-05 15:23:02.088000,55,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/CARSAI01_55_20230305_152246.mp3,7953
2023-03-05 15:25:47.523000,14,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/FERALO01_14_20230305_152529.mp3,7953
2023-03-05 15:27:27.865000,27,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/NICHUL01_27_20230305_152700.mp3,7953
2023-03-05 15:29:08.525000,81,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/OSCPIA01_81_20230305_152844.mp3,7953
2023-03-05 15:30:15.377000,23,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/ALEALB01_23_20230305_152947.mp3,7953
2023-03-05 15:30:49.267000,22,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/YUKTSU01_22_20230305_153021.mp3,7953
2023-03-05 15:33:04.624000,22,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/YUKTSU01_22_20230305_153246.mp3,7953
2023-03-05 15:35:17.372000,77,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/VALBOT01_77_20230305_153449.mp3,7953
2023-03-05 15:35:51.215000,20,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/KEVMAG01_20_20230305_153511.mp3,7953
2023-03-05 15:35:51.622000,1,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/MAXVER01_1_20230305_153512.mp3,7953
2023-03-05 15:35:51.996000,4,1141,https://livetiming.formula1.com/static/2023/2023-03-05_Bahrain_Grand_Prix/2023-03-05_Race/TeamRadio/LANNOR01_4_20230305_153524.mp3,7953
